Customer_ID,Product_Name,Price
20900,Headphones,2000
20901,Gaming Console,40000
20902,Keyboard,1500
20903,Smartwatch,5000
20904,Mouse,1000
20905,Keyboard,1500
20906,Tablet,30000
20907,Gaming Console,40000
20908,Smartwatch,5000
20909,Headphones,2000
20910,Smartwatch,5000
20911,Smartphone,25000
20912,Smartphone,25000
20913,Gaming Console,40000
20914,Smartwatch,5000
20915,Laptop,75000
20916,Tablet,30000
20917,Keyboard,1500
20918,Mouse,1000
20919,Gaming Console,40000
20920,Headphones,2000
20921,Tablet,30000
20922,Smartphone,25000
20923,Smartphone,25000
20924,Monitor,15000
20925,Monitor,15000
20926,Mouse,1000
20927,Headphones,2000
20928,Bluetooth Speaker,3500
20929,Headphones,2000
20930,Monitor,15000
20931,Gaming Console,40000
20932,Gaming Console,40000
20933,Tablet,30000
20934,Keyboard,1500
20935,Laptop,75000
20936,Monitor,15000
20937,Monitor,15000
20938,Laptop,75000
20939,Laptop,75000
20940,Mouse,1000
20941,Monitor,15000
20942,Headphones,2000
20943,Monitor,15000
20944,Smartphone,25000
20945,Tablet,30000
20946,Monitor,15000
20947,Gaming Console,40000
20948,Headphones,2000
20949,Headphones,2000
20950,Gaming Console,40000
20951,Smartwatch,5000
20952,Laptop,75000
20953,Keyboard,1500
20954,Mouse,1000
20955,Mouse,1000
20956,Bluetooth Speaker,3500
20957,Laptop,75000
20958,Headphones,2000
20959,Monitor,15000
20960,Smartwatch,5000
20961,Laptop,75000
20962,Headphones,2000
20963,Gaming Console,40000
20964,Laptop,75000
20965,Smartphone,25000
20966,Mouse,1000
20967,Smartphone,25000
20968,Headphones,2000
20969,Gaming Console,40000
20970,Smartwatch,5000
20971,Smartphone,25000
20972,Headphones,2000
20973,Tablet,30000
20974,Bluetooth Speaker,3500
20975,Gaming Console,40000
20976,Headphones,2000
20977,Bluetooth Speaker,3500
20978,Smartwatch,5000
20979,Headphones,2000
20980,Laptop,75000
20981,Gaming Console,40000
20982,Bluetooth Speaker,3500
20983,Monitor,15000
20984,Bluetooth Speaker,3500
20985,Smartwatch,5000
20986,Laptop,75000
20987,Mouse,1000
20988,Gaming Console,40000
20989,Mouse,1000
20990,Smartwatch,5000
20991,Laptop,75000
20992,Bluetooth Speaker,3500
20993,Keyboard,1500
20994,Bluetooth Speaker,3500
20995,Smartwatch,5000
20996,Keyboard,1500
20997,Gaming Console,40000
20998,Tablet,30000
20999,Bluetooth Speaker,3500
21000,Mouse,1000
21001,Smartwatch,5000
21002,Bluetooth Speaker,3500
21003,Smartphone,25000
21004,Tablet,30000
21005,Laptop,75000
21006,Smartphone,25000
21007,Keyboard,1500
21008,Laptop,75000
21009,Bluetooth Speaker,3500
21010,Keyboard,1500
21011,Keyboard,1500
21012,Smartwatch,5000
21013,Bluetooth Speaker,3500
21014,Headphones,2000
21015,Smartwatch,5000
21016,Bluetooth Speaker,3500
21017,Smartwatch,5000
21018,Mouse,1000
21019,Gaming Console,40000
21020,Mouse,1000
21021,Headphones,2000
21022,Smartphone,25000
21023,Laptop,75000
21024,Keyboard,1500
21025,Laptop,75000
21026,Smartwatch,5000
21027,Keyboard,1500
21028,Smartphone,25000
21029,Bluetooth Speaker,3500
21030,Smartwatch,5000
21031,Keyboard,1500
21032,Monitor,15000
21033,Gaming Console,40000
21034,Mouse,1000
21035,Mouse,1000
21036,Keyboard,1500
21037,Headphones,2000
21038,Gaming Console,40000
21039,Keyboard,1500
21040,Smartphone,25000
21041,Gaming Console,40000
21042,Headphones,2000
21043,Smartphone,25000
21044,Monitor,15000
21045,Bluetooth Speaker,3500
21046,Headphones,2000
21047,Smartwatch,5000
21048,Gaming Console,40000
21049,Gaming Console,40000
21050,Smartwatch,5000
21051,Tablet,30000
21052,Smartphone,25000
21053,Smartphone,25000
21054,Smartwatch,5000
21055,Tablet,30000
21056,Mouse,1000
21057,Bluetooth Speaker,3500
21058,Laptop,75000
21059,Laptop,75000
21060,Bluetooth Speaker,3500
21061,Smartphone,25000
21062,Tablet,30000
21063,Laptop,75000
21064,Bluetooth Speaker,3500
21065,Laptop,75000
21066,Keyboard,1500
21067,Mouse,1000
21068,Laptop,75000
21069,Gaming Console,40000
21070,Headphones,2000
21071,Gaming Console,40000
21072,Monitor,15000
21073,Monitor,15000
21074,Monitor,15000
21075,Smartwatch,5000
21076,Smartphone,25000
21077,Keyboard,1500
21078,Tablet,30000
21079,Gaming Console,40000
21080,Monitor,15000
21081,Smartwatch,5000
21082,Tablet,30000
21083,Tablet,30000
21084,Bluetooth Speaker,3500
21085,Tablet,30000
21086,Headphones,2000
21087,Keyboard,1500
21088,Smartwatch,5000
21089,Headphones,2000
21090,Gaming Console,40000
21091,Gaming Console,40000
21092,Gaming Console,40000
21093,Headphones,2000
21094,Laptop,75000
21095,Bluetooth Speaker,3500
21096,Laptop,75000
21097,Mouse,1000
21098,Laptop,75000
21099,Smartwatch,5000
21100,Smartwatch,5000
21101,Laptop,75000
21102,Laptop,75000
21103,Headphones,2000
21104,Headphones,2000
21105,Bluetooth Speaker,3500
21106,Gaming Console,40000
21107,Gaming Console,40000
21108,Smartphone,25000
21109,Keyboard,1500
21110,Laptop,75000
21111,Gaming Console,40000
21112,Headphones,2000
21113,Tablet,30000
21114,Keyboard,1500
21115,Smartphone,25000
21116,Smartphone,25000
21117,Laptop,75000
21118,Mouse,1000
21119,Smartwatch,5000
21120,Headphones,2000
21121,Keyboard,1500
21122,Tablet,30000
21123,Laptop,75000
21124,Smartphone,25000
21125,Keyboard,1500
21126,Smartwatch,5000
21127,Laptop,75000
21128,Gaming Console,40000
21129,Keyboard,1500
21130,Tablet,30000
21131,Bluetooth Speaker,3500
21132,Laptop,75000
21133,Gaming Console,40000
21134,Laptop,75000
21135,Smartphone,25000
21136,Keyboard,1500
21137,Monitor,15000
21138,Smartphone,25000
21139,Gaming Console,40000
21140,Monitor,15000
21141,Keyboard,1500
21142,Headphones,2000
21143,Gaming Console,40000
21144,Headphones,2000
21145,Monitor,15000
21146,Gaming Console,40000
21147,Smartwatch,5000
21148,Monitor,15000
21149,Laptop,75000
21150,Tablet,30000
21151,Gaming Console,40000
21152,Monitor,15000
21153,Keyboard,1500
21154,Laptop,75000
21155,Headphones,2000
21156,Laptop,75000
21157,Monitor,15000
21158,Bluetooth Speaker,3500
21159,Keyboard,1500
21160,Mouse,1000
21161,Mouse,1000
21162,Bluetooth Speaker,3500
21163,Smartwatch,5000
21164,Mouse,1000
21165,Mouse,1000
21166,Headphones,2000
21167,Gaming Console,40000
21168,Laptop,75000
21169,Keyboard,1500
21170,Mouse,1000
21171,Smartphone,25000
21172,Smartphone,25000
21173,Monitor,15000
21174,Smartphone,25000
21175,Laptop,75000
21176,Headphones,2000
21177,Bluetooth Speaker,3500
21178,Gaming Console,40000
21179,Gaming Console,40000
21180,Headphones,2000
21181,Headphones,2000
21182,Gaming Console,40000
21183,Smartphone,25000
21184,Keyboard,1500
21185,Laptop,75000
21186,Monitor,15000
21187,Keyboard,1500
21188,Laptop,75000
21189,Keyboard,1500
21190,Smartphone,25000
21191,Mouse,1000
21192,Headphones,2000
21193,Monitor,15000
21194,Bluetooth Speaker,3500
21195,Smartphone,25000
21196,Smartwatch,5000
21197,Gaming Console,40000
21198,Smartwatch,5000
21199,Mouse,1000
21200,Laptop,75000
21201,Monitor,15000
21202,Laptop,75000
21203,Headphones,2000
21204,Headphones,2000
21205,Tablet,30000
21206,Mouse,1000
21207,Mouse,1000
21208,Tablet,30000
21209,Smartphone,25000
21210,Laptop,75000
21211,Mouse,1000
21212,Mouse,1000
21213,Gaming Console,40000
21214,Headphones,2000
21215,Laptop,75000
21216,Mouse,1000
21217,Tablet,30000
21218,Keyboard,1500
21219,Monitor,15000
21220,Bluetooth Speaker,3500
21221,Monitor,15000
21222,Gaming Console,40000
21223,Headphones,2000
21224,Mouse,1000
21225,Bluetooth Speaker,3500
21226,Smartphone,25000
21227,Keyboard,1500
21228,Laptop,75000
21229,Gaming Console,40000
21230,Mouse,1000
21231,Keyboard,1500
21232,Smartwatch,5000
21233,Gaming Console,40000
21234,Laptop,75000
21235,Smartwatch,5000
21236,Bluetooth Speaker,3500
21237,Monitor,15000
21238,Tablet,30000
21239,Mouse,1000
21240,Smartwatch,5000
21241,Mouse,1000
21242,Smartphone,25000
21243,Keyboard,1500
21244,Headphones,2000
21245,Mouse,1000
21246,Tablet,30000
21247,Smartphone,25000
21248,Laptop,75000
21249,Keyboard,1500
21250,Laptop,75000
21251,Tablet,30000
21252,Tablet,30000
21253,Gaming Console,40000
21254,Monitor,15000
21255,Keyboard,1500
21256,Bluetooth Speaker,3500
21257,Tablet,30000
21258,Smartphone,25000
21259,Smartwatch,5000
21260,Headphones,2000
21261,Mouse,1000
21262,Smartwatch,5000
21263,Smartwatch,5000
21264,Monitor,15000
21265,Laptop,75000
21266,Mouse,1000
21267,Bluetooth Speaker,3500
21268,Laptop,75000
21269,Bluetooth Speaker,3500
21270,Gaming Console,40000
21271,Tablet,30000
21272,Smartphone,25000
21273,Keyboard,1500
21274,Monitor,15000
21275,Keyboard,1500
21276,Smartphone,25000
21277,Smartwatch,5000
21278,Keyboard,1500
21279,Tablet,30000
21280,Monitor,15000
21281,Tablet,30000
21282,Laptop,75000
21283,Smartwatch,5000
21284,Tablet,30000
21285,Laptop,75000
21286,Keyboard,1500
21287,Gaming Console,40000
21288,Laptop,75000
21289,Mouse,1000
21290,Monitor,15000
21291,Headphones,2000
21292,Mouse,1000
21293,Monitor,15000
21294,Monitor,15000
21295,Smartwatch,5000
21296,Smartphone,25000
21297,Smartphone,25000
21298,Laptop,75000
21299,Smartphone,25000
21300,Bluetooth Speaker,3500
21301,Keyboard,1500
21302,Monitor,15000
21303,Smartwatch,5000
21304,Headphones,2000
21305,Smartphone,25000
21306,Smartphone,25000
21307,Mouse,1000
21308,Keyboard,1500
21309,Gaming Console,40000
21310,Headphones,2000
21311,Gaming Console,40000
21312,Mouse,1000
21313,Keyboard,1500
21314,Mouse,1000
21315,Monitor,15000
21316,Bluetooth Speaker,3500
21317,Bluetooth Speaker,3500
21318,Smartwatch,5000
21319,Smartwatch,5000
21320,Mouse,1000
21321,Smartwatch,5000
21322,Monitor,15000
21323,Smartphone,25000
21324,Smartphone,25000
21325,Bluetooth Speaker,3500
21326,Smartphone,25000
21327,Tablet,30000
21328,Headphones,2000
21329,Tablet,30000
21330,Gaming Console,40000
21331,Tablet,30000
21332,Tablet,30000
21333,Smartwatch,5000
21334,Gaming Console,40000
21335,Tablet,30000
21336,Headphones,2000
21337,Smartphone,25000
21338,Headphones,2000
21339,Smartwatch,5000
21340,Laptop,75000
21341,Keyboard,1500
21342,Headphones,2000
21343,Tablet,30000
21344,Monitor,15000
21345,Monitor,15000
21346,Smartwatch,5000
21347,Monitor,15000
21348,Smartphone,25000
21349,Laptop,75000
21350,Mouse,1000
21351,Gaming Console,40000
21352,Keyboard,1500
21353,Smartphone,25000
21354,Keyboard,1500
21355,Laptop,75000
21356,Smartwatch,5000
21357,Smartwatch,5000
21358,Bluetooth Speaker,3500
21359,Smartphone,25000
21360,Headphones,2000
21361,Bluetooth Speaker,3500
21362,Smartwatch,5000
21363,Monitor,15000
21364,Bluetooth Speaker,3500
21365,Bluetooth Speaker,3500
21366,Laptop,75000
21367,Keyboard,1500
21368,Headphones,2000
21369,Monitor,15000
21370,Tablet,30000
21371,Smartwatch,5000
21372,Tablet,30000
21373,Bluetooth Speaker,3500
21374,Keyboard,1500
21375,Gaming Console,40000
21376,Bluetooth Speaker,3500
21377,Tablet,30000
21378,Headphones,2000
21379,Laptop,75000
21380,Tablet,30000
21381,Keyboard,1500
21382,Headphones,2000
21383,Smartwatch,5000
21384,Headphones,2000
21385,Bluetooth Speaker,3500
21386,Tablet,30000
21387,Bluetooth Speaker,3500
21388,Headphones,2000
21389,Tablet,30000
21390,Monitor,15000
21391,Keyboard,1500
21392,Monitor,15000
21393,Monitor,15000
21394,Bluetooth Speaker,3500
21395,Smartphone,25000
21396,Mouse,1000
21397,Gaming Console,40000
21398,Smartphone,25000
21399,Smartwatch,5000
21400,Smartphone,25000
21401,Laptop,75000
21402,Smartphone,25000
21403,Tablet,30000
21404,Smartwatch,5000
21405,Smartphone,25000
21406,Smartphone,25000
21407,Monitor,15000
21408,Gaming Console,40000
21409,Laptop,75000
21410,Bluetooth Speaker,3500
21411,Mouse,1000
21412,Mouse,1000
21413,Gaming Console,40000
21414,Keyboard,1500
21415,Tablet,30000
21416,Smartphone,25000
21417,Mouse,1000
21418,Headphones,2000
21419,Mouse,1000
21420,Smartphone,25000
21421,Gaming Console,40000
21422,Tablet,30000
21423,Laptop,75000
21424,Laptop,75000
21425,Smartphone,25000
21426,Gaming Console,40000
21427,Mouse,1000
21428,Mouse,1000
21429,Headphones,2000
21430,Mouse,1000
21431,Mouse,1000
21432,Smartwatch,5000
21433,Mouse,1000
21434,Monitor,15000
21435,Bluetooth Speaker,3500
21436,Keyboard,1500
21437,Keyboard,1500
21438,Keyboard,1500
21439,Keyboard,1500
21440,Laptop,75000
21441,Gaming Console,40000
21442,Tablet,30000
21443,Gaming Console,40000
21444,Smartwatch,5000
21445,Smartwatch,5000
21446,Smartwatch,5000
21447,Keyboard,1500
21448,Keyboard,1500
21449,Gaming Console,40000
21450,Gaming Console,40000
21451,Mouse,1000
21452,Smartwatch,5000
21453,Mouse,1000
21454,Bluetooth Speaker,3500
21455,Monitor,15000
21456,Laptop,75000
21457,Bluetooth Speaker,3500
21458,Tablet,30000
21459,Smartwatch,5000
21460,Monitor,15000
21461,Smartphone,25000
21462,Bluetooth Speaker,3500
21463,Laptop,75000
21464,Gaming Console,40000
21465,Gaming Console,40000
21466,Smartphone,25000
21467,Headphones,2000
21468,Bluetooth Speaker,3500
21469,Headphones,2000
21470,Smartphone,25000
21471,Smartphone,25000
21472,Headphones,2000
21473,Gaming Console,40000
21474,Keyboard,1500
21475,Laptop,75000
21476,Tablet,30000
21477,Headphones,2000
21478,Tablet,30000
21479,Gaming Console,40000
21480,Monitor,15000
21481,Headphones,2000
21482,Bluetooth Speaker,3500
21483,Smartwatch,5000
21484,Laptop,75000
21485,Headphones,2000
21486,Keyboard,1500
21487,Keyboard,1500
21488,Gaming Console,40000
21489,Smartwatch,5000
21490,Keyboard,1500
21491,Bluetooth Speaker,3500
21492,Gaming Console,40000
21493,Smartwatch,5000
21494,Monitor,15000
21495,Monitor,15000
21496,Gaming Console,40000
21497,Smartwatch,5000
21498,Smartphone,25000
21499,Keyboard,1500
21500,Gaming Console,40000
21501,Smartwatch,5000
21502,Bluetooth Speaker,3500
21503,Keyboard,1500
21504,Gaming Console,40000
21505,Smartwatch,5000
21506,Headphones,2000
21507,Smartphone,25000
21508,Mouse,1000
21509,Bluetooth Speaker,3500
21510,Headphones,2000
21511,Bluetooth Speaker,3500
21512,Bluetooth Speaker,3500
21513,Gaming Console,40000
21514,Headphones,2000
21515,Keyboard,1500
21516,Smartphone,25000
21517,Tablet,30000
21518,Headphones,2000
21519,Laptop,75000
21520,Monitor,15000
21521,Monitor,15000
21522,Bluetooth Speaker,3500
21523,Headphones,2000
21524,Headphones,2000
21525,Keyboard,1500
21526,Tablet,30000
21527,Headphones,2000
21528,Laptop,75000
21529,Smartphone,25000
21530,Laptop,75000
21531,Tablet,30000
21532,Tablet,30000
21533,Tablet,30000
21534,Tablet,30000
21535,Laptop,75000
21536,Smartwatch,5000
21537,Laptop,75000
21538,Keyboard,1500
21539,Smartwatch,5000
21540,Bluetooth Speaker,3500
21541,Laptop,75000
21542,Tablet,30000
21543,Keyboard,1500
21544,Smartwatch,5000
21545,Keyboard,1500
21546,Headphones,2000
21547,Mouse,1000
21548,Smartphone,25000
21549,Monitor,15000
21550,Laptop,75000
21551,Keyboard,1500
21552,Smartwatch,5000
21553,Headphones,2000
21554,Mouse,1000
21555,Bluetooth Speaker,3500
21556,Gaming Console,40000
21557,Smartphone,25000
21558,Keyboard,1500
21559,Tablet,30000
21560,Monitor,15000
21561,Headphones,2000
21562,Gaming Console,40000
21563,Mouse,1000
21564,Keyboard,1500
21565,Monitor,15000
21566,Smartphone,25000
21567,Keyboard,1500
21568,Smartphone,25000
21569,Gaming Console,40000
21570,Monitor,15000
21571,Keyboard,1500
21572,Mouse,1000
21573,Smartphone,25000
21574,Tablet,30000
21575,Gaming Console,40000
21576,Headphones,2000
21577,Smartphone,25000
21578,Mouse,1000
21579,Gaming Console,40000
21580,Bluetooth Speaker,3500
21581,Bluetooth Speaker,3500
21582,Smartphone,25000
21583,Smartwatch,5000
21584,Tablet,30000
21585,Keyboard,1500
21586,Monitor,15000
21587,Smartwatch,5000
21588,Mouse,1000
21589,Laptop,75000
21590,Smartphone,25000
21591,Mouse,1000
21592,Smartphone,25000
21593,Laptop,75000
21594,Keyboard,1500
21595,Tablet,30000
21596,Tablet,30000
21597,Keyboard,1500
21598,Smartwatch,5000
21599,Bluetooth Speaker,3500
21600,Gaming Console,40000
21601,Keyboard,1500
21602,Smartwatch,5000
21603,Smartwatch,5000
21604,Laptop,75000
21605,Monitor,15000
21606,Bluetooth Speaker,3500
21607,Keyboard,1500
21608,Smartwatch,5000
21609,Laptop,75000
21610,Monitor,15000
21611,Tablet,30000
21612,Gaming Console,40000
21613,Monitor,15000
21614,Headphones,2000
21615,Tablet,30000
21616,Laptop,75000
21617,Keyboard,1500
21618,Mouse,1000
21619,Laptop,75000
21620,Mouse,1000
21621,Laptop,75000
21622,Gaming Console,40000
21623,Bluetooth Speaker,3500
21624,Laptop,75000
21625,Keyboard,1500
21626,Tablet,30000
21627,Keyboard,1500
21628,Keyboard,1500
21629,Gaming Console,40000
21630,Bluetooth Speaker,3500
21631,Smartwatch,5000
21632,Keyboard,1500
21633,Keyboard,1500
21634,Mouse,1000
21635,Keyboard,1500
21636,Gaming Console,40000
21637,Monitor,15000
21638,Smartphone,25000
21639,Bluetooth Speaker,3500
21640,Smartwatch,5000
21641,Smartphone,25000
21642,Laptop,75000
21643,Keyboard,1500
21644,Smartphone,25000
21645,Gaming Console,40000
21646,Headphones,2000
21647,Keyboard,1500
21648,Laptop,75000
21649,Monitor,15000
21650,Smartwatch,5000
21651,Tablet,30000
21652,Bluetooth Speaker,3500
21653,Headphones,2000
21654,Gaming Console,40000
21655,Keyboard,1500
21656,Headphones,2000
21657,Headphones,2000
21658,Smartphone,25000
21659,Tablet,30000
21660,Smartwatch,5000
21661,Tablet,30000
21662,Bluetooth Speaker,3500
21663,Smartwatch,5000
21664,Mouse,1000
21665,Smartphone,25000
21666,Gaming Console,40000
21667,Headphones,2000
21668,Mouse,1000
21669,Bluetooth Speaker,3500
21670,Bluetooth Speaker,3500
21671,Tablet,30000
21672,Keyboard,1500
21673,Smartphone,25000
21674,Smartwatch,5000
21675,Keyboard,1500
21676,Monitor,15000
21677,Headphones,2000
21678,Bluetooth Speaker,3500
21679,Monitor,15000
21680,Gaming Console,40000
21681,Smartphone,25000
21682,Bluetooth Speaker,3500
21683,Mouse,1000
21684,Keyboard,1500
21685,Smartphone,25000
21686,Keyboard,1500
21687,Smartwatch,5000
21688,Headphones,2000
21689,Tablet,30000
21690,Smartphone,25000
21691,Monitor,15000
21692,Mouse,1000
21693,Smartphone,25000
21694,Keyboard,1500
21695,Gaming Console,40000
21696,Smartwatch,5000
21697,Keyboard,1500
21698,Headphones,2000
21699,Laptop,75000
21700,Gaming Console,40000
21701,Mouse,1000
21702,Monitor,15000
21703,Tablet,30000
21704,Monitor,15000
21705,Keyboard,1500
21706,Bluetooth Speaker,3500
21707,Laptop,75000
21708,Tablet,30000
21709,Monitor,15000
21710,Monitor,15000
21711,Monitor,15000
21712,Tablet,30000
21713,Laptop,75000
21714,Mouse,1000
21715,Tablet,30000
21716,Gaming Console,40000
21717,Bluetooth Speaker,3500
21718,Smartphone,25000
21719,Keyboard,1500
21720,Keyboard,1500
21721,Gaming Console,40000
21722,Smartwatch,5000
21723,Bluetooth Speaker,3500
21724,Smartphone,25000
21725,Gaming Console,40000
21726,Bluetooth Speaker,3500
21727,Laptop,75000
21728,Headphones,2000
21729,Smartwatch,5000
21730,Tablet,30000
21731,Mouse,1000
21732,Tablet,30000
21733,Smartwatch,5000
21734,Monitor,15000
21735,Smartwatch,5000
21736,Monitor,15000
21737,Tablet,30000
21738,Gaming Console,40000
21739,Smartphone,25000
21740,Mouse,1000
21741,Mouse,1000
21742,Gaming Console,40000
21743,Monitor,15000
21744,Smartwatch,5000
21745,Mouse,1000
21746,Bluetooth Speaker,3500
21747,Monitor,15000
21748,Bluetooth Speaker,3500
21749,Monitor,15000
21750,Smartwatch,5000
21751,Bluetooth Speaker,3500
21752,Gaming Console,40000
21753,Mouse,1000
21754,Keyboard,1500
21755,Bluetooth Speaker,3500
21756,Mouse,1000
21757,Monitor,15000
21758,Tablet,30000
21759,Headphones,2000
21760,Gaming Console,40000
21761,Tablet,30000
21762,Laptop,75000
21763,Smartwatch,5000
21764,Smartwatch,5000
21765,Keyboard,1500
21766,Smartphone,25000
21767,Monitor,15000
21768,Gaming Console,40000
21769,Headphones,2000
21770,Headphones,2000
21771,Gaming Console,40000
21772,Headphones,2000
21773,Gaming Console,40000
21774,Keyboard,1500
21775,Bluetooth Speaker,3500
21776,Tablet,30000
21777,Bluetooth Speaker,3500
21778,Bluetooth Speaker,3500
21779,Mouse,1000
21780,Monitor,15000
21781,Keyboard,1500
21782,Mouse,1000
21783,Tablet,30000
21784,Mouse,1000
21785,Gaming Console,40000
21786,Mouse,1000
21787,Keyboard,1500
21788,Headphones,2000
21789,Headphones,2000
21790,Smartphone,25000
21791,Tablet,30000
21792,Mouse,1000
21793,Smartphone,25000
21794,Smartphone,25000
21795,Keyboard,1500
21796,Bluetooth Speaker,3500
21797,Smartphone,25000
21798,Laptop,75000
21799,Mouse,1000
21800,Headphones,2000
21801,Headphones,2000
21802,Mouse,1000
21803,Smartwatch,5000
21804,Headphones,2000
21805,Tablet,30000
21806,Bluetooth Speaker,3500
21807,Laptop,75000
21808,Keyboard,1500
21809,Headphones,2000
21810,Monitor,15000
21811,Headphones,2000
21812,Tablet,30000
21813,Mouse,1000
21814,Gaming Console,40000
21815,Headphones,2000
21816,Smartphone,25000
21817,Monitor,15000
21818,Tablet,30000
21819,Tablet,30000
21820,Laptop,75000
21821,Headphones,2000
21822,Laptop,75000
21823,Laptop,75000
21824,Mouse,1000
21825,Gaming Console,40000
21826,Smartphone,25000
21827,Mouse,1000
21828,Smartphone,25000
21829,Mouse,1000
21830,Gaming Console,40000
21831,Headphones,2000
21832,Mouse,1000
21833,Gaming Console,40000
21834,Laptop,75000
21835,Monitor,15000
21836,Monitor,15000
21837,Smartwatch,5000
21838,Keyboard,1500
21839,Mouse,1000
21840,Monitor,15000
21841,Keyboard,1500
21842,Keyboard,1500
21843,Tablet,30000
21844,Smartphone,25000
21845,Smartwatch,5000
21846,Monitor,15000
21847,Tablet,30000
21848,Gaming Console,40000
21849,Tablet,30000
21850,Laptop,75000
21851,Smartwatch,5000
21852,Laptop,75000
21853,Tablet,30000
21854,Tablet,30000
21855,Keyboard,1500
21856,Keyboard,1500
21857,Keyboard,1500
21858,Keyboard,1500
21859,Monitor,15000
21860,Gaming Console,40000
21861,Gaming Console,40000
21862,Keyboard,1500
21863,Smartphone,25000
21864,Laptop,75000
21865,Gaming Console,40000
21866,Smartwatch,5000
21867,Mouse,1000
21868,Tablet,30000
21869,Smartphone,25000
21870,Monitor,15000
21871,Monitor,15000
21872,Keyboard,1500
21873,Monitor,15000
21874,Keyboard,1500
21875,Smartwatch,5000
21876,Smartwatch,5000
21877,Keyboard,1500
21878,Bluetooth Speaker,3500
21879,Monitor,15000
21880,Headphones,2000
21881,Headphones,2000
21882,Monitor,15000
21883,Keyboard,1500
21884,Laptop,75000
21885,Headphones,2000
21886,Smartphone,25000
21887,Monitor,15000
21888,Keyboard,1500
21889,Laptop,75000
21890,Mouse,1000
21891,Laptop,75000
21892,Gaming Console,40000
21893,Keyboard,1500
21894,Smartwatch,5000
21895,Bluetooth Speaker,3500
21896,Bluetooth Speaker,3500
21897,Tablet,30000
21898,Smartphone,25000
21899,Mouse,1000
21900,Keyboard,1500
21901,Smartwatch,5000
21902,Headphones,2000
21903,Laptop,75000
21904,Mouse,1000
21905,Monitor,15000
21906,Laptop,75000
21907,Headphones,2000
21908,Headphones,2000
21909,Gaming Console,40000
21910,Mouse,1000
21911,Mouse,1000
21912,Smartwatch,5000
21913,Smartphone,25000
21914,Tablet,30000
21915,Tablet,30000
21916,Smartphone,25000
21917,Gaming Console,40000
21918,Smartphone,25000
21919,Smartphone,25000
21920,Tablet,30000
21921,Smartphone,25000
21922,Monitor,15000
21923,Headphones,2000
21924,Smartphone,25000
21925,Smartwatch,5000
21926,Smartphone,25000
21927,Keyboard,1500
21928,Monitor,15000
21929,Gaming Console,40000
21930,Bluetooth Speaker,3500
21931,Bluetooth Speaker,3500
21932,Monitor,15000
21933,Smartphone,25000
21934,Smartwatch,5000
21935,Mouse,1000
21936,Tablet,30000
21937,Keyboard,1500
21938,Smartphone,25000
21939,Headphones,2000
21940,Gaming Console,40000
21941,Bluetooth Speaker,3500
21942,Mouse,1000
21943,Gaming Console,40000
21944,Headphones,2000
21945,Headphones,2000
21946,Mouse,1000
21947,Smartwatch,5000
21948,Headphones,2000
21949,Smartphone,25000
21950,Bluetooth Speaker,3500
21951,Keyboard,1500
21952,Smartphone,25000
21953,Monitor,15000
21954,Gaming Console,40000
21955,Laptop,75000
21956,Headphones,2000
21957,Mouse,1000
21958,Mouse,1000
21959,Mouse,1000
21960,Gaming Console,40000
21961,Monitor,15000
21962,Headphones,2000
21963,Laptop,75000
21964,Keyboard,1500
21965,Laptop,75000
21966,Tablet,30000
21967,Headphones,2000
21968,Keyboard,1500
21969,Keyboard,1500
21970,Tablet,30000
21971,Smartphone,25000
21972,Bluetooth Speaker,3500
21973,Keyboard,1500
21974,Smartphone,25000
21975,Bluetooth Speaker,3500
21976,Smartwatch,5000
21977,Smartphone,25000
21978,Laptop,75000
21979,Bluetooth Speaker,3500
21980,Bluetooth Speaker,3500
21981,Smartwatch,5000
21982,Gaming Console,40000
21983,Smartphone,25000
21984,Laptop,75000
21985,Monitor,15000
21986,Gaming Console,40000
21987,Bluetooth Speaker,3500
21988,Bluetooth Speaker,3500
21989,Tablet,30000
21990,Keyboard,1500
21991,Smartphone,25000
21992,Monitor,15000
21993,Gaming Console,40000
21994,Mouse,1000
21995,Gaming Console,40000
21996,Gaming Console,40000
21997,Mouse,1000
21998,Gaming Console,40000
21999,Laptop,75000
22000,Gaming Console,40000
22001,Headphones,2000
22002,Headphones,2000
22003,Bluetooth Speaker,3500
22004,Smartwatch,5000
22005,Headphones,2000
22006,Tablet,30000
22007,Headphones,2000
22008,Laptop,75000
22009,Monitor,15000
22010,Bluetooth Speaker,3500
22011,Tablet,30000
22012,Tablet,30000
22013,Tablet,30000
22014,Keyboard,1500
22015,Smartphone,25000
22016,Tablet,30000
22017,Smartphone,25000
22018,Laptop,75000
22019,Keyboard,1500
22020,Smartphone,25000
22021,Keyboard,1500
22022,Headphones,2000
22023,Tablet,30000
22024,Smartwatch,5000
22025,Gaming Console,40000
22026,Gaming Console,40000
22027,Monitor,15000
22028,Bluetooth Speaker,3500
22029,Keyboard,1500
22030,Headphones,2000
22031,Gaming Console,40000
22032,Smartwatch,5000
22033,Smartwatch,5000
22034,Laptop,75000
22035,Headphones,2000
22036,Smartwatch,5000
22037,Smartphone,25000
22038,Monitor,15000
22039,Gaming Console,40000
22040,Bluetooth Speaker,3500
22041,Bluetooth Speaker,3500
22042,Bluetooth Speaker,3500
22043,Monitor,15000
22044,Mouse,1000
22045,Monitor,15000
22046,Gaming Console,40000
